Open;High;Low;Close;Volume
1.25880;1.26090;1.25390;1.25480;11110
1.25480;1.25950;1.25450;1.25820;10589
1.25820;1.25900;1.25160;1.25220;6862
1.25220;1.25430;1.25170;1.25360;4885
1.25360;1.25590;1.25200;1.25300;5068
1.25300;1.25740;1.24340;1.24420;13867
1.24410;1.25320;1.24380;1.24420;13960
1.24410;1.24600;1.23580;1.23930;16274
1.23930;1.24030;1.23530;1.23570;6512
1.23480;1.23700;1.23320;1.23430;7557
1.23430;1.23430;1.22330;1.22720;12249
1.22710;1.23280;1.22550;1.22980;15108
1.22980;1.24120;1.22970;1.23670;14062
1.23670;1.23850;1.22810;1.23570;15497
1.23570;1.23990;1.23400;1.23990;8858
1.23980;1.23990;1.23240;1.23580;7089
1.23580;1.23630;1.23140;1.23630;7719
1.23630;1.24310;1.23510;1.24080;15387
1.24080;1.24430;1.23980;1.24130;13467
1.24140;1.24160;1.22620;1.22630;16733
1.22620;1.22750;1.21580;1.21720;13804
1.21720;1.21950;1.21430;1.21810;9606
1.21810;1.22220;1.21790;1.21910;9379
1.21930;1.22270;1.21480;1.21810;17429
1.21810;1.23260;1.21640;1.23180;17739
1.23190;1.23960;1.22590;1.23800;18490
1.23780;1.24300;1.23600;1.24210;9974
1.24220;1.24220;1.23210;1.23270;7494
1.23270;1.23690;1.23240;1.23410;7840
1.23420;1.24360;1.23290;1.23610;16388
1.23610;1.23870;1.23070;1.23410;15978
1.23420;1.25080;1.22960;1.24930;18432
1.24930;1.25960;1.24560;1.24690;13302
1.24680;1.25720;1.24630;1.25640;9579
1.25650;1.26700;1.25580;1.26160;11817
1.26170;1.26170;1.24710;1.25120;18498
1.25100;1.25800;1.24840;1.25660;17312
1.25670;1.25960;1.25180;1.25930;16122
1.25930;1.25950;1.25560;1.25710;6845
1.25460;1.25610;1.24810;1.25050;6778
1.25050;1.25240;1.24810;1.24940;6306
1.24930;1.25190;1.23990;1.24000;10832
1.24010;1.24010;1.23510;1.23650;12455
1.23650;1.24150;1.23460;1.24070;11916
1.24070;1.24100;1.23320;1.23450;5837
1.23460;1.23520;1.22830;1.23140;6418
1.23130;1.23200;1.22700;1.22930;5963
1.22920;1.22990;1.21920;1.21930;13475
1.21930;1.22370;1.21780;1.22320;13467
1.22320;1.22920;1.22220;1.22720;12734
1.22720;1.23860;1.22610;1.23700;9613
1.23700;1.23700;1.22700;1.22830;7646
1.22830;1.23100;1.22620;1.22720;6599
1.22710;1.23420;1.22680;1.23180;11381
1.23190;1.23290;1.22470;1.22690;11447
1.22690;1.22710;1.21920;1.22360;11667
1.22370;1.22370;1.21540;1.21600;8958
1.21600;1.22200;1.21530;1.21890;6717
1.21900;1.22860;1.21850;1.22840;8289
1.22840;1.23410;1.22440;1.22880;11278
1.22880;1.23120;1.22040;1.22090;12829
1.22090;1.23870;1.22040;1.23730;13490
1.23740;1.23930;1.23220;1.23570;6713
1.23560;1.23790;1.23000;1.23170;7052
1.23170;1.23360;1.22810;1.23250;5235
1.23260;1.24510;1.23070;1.24080;11298
1.24080;1.24300;1.23250;1.23600;10552
1.23580;1.23790;1.22870;1.22900;13340
1.22900;1.23030;1.22650;1.22720;5454
1.22790;1.23240;1.22670;1.23110;5592
1.23110;1.23330;1.22980;1.23010;4364
1.23010;1.23150;1.22820;1.22970;6337
1.22960;1.23230;1.22910;1.23040;4809
1.23050;1.23100;1.22670;1.23010;6157
1.23010;1.23130;1.22950;1.23070;2513
1.23070;1.23070;1.22450;1.22560;5553
1.22550;1.22940;1.22510;1.22760;6500
1.22770;1.22850;1.21110;1.21280;14019
1.21270;1.22270;1.21190;1.22180;12131
1.22180;1.23470;1.22130;1.22870;13031
1.22870;1.22870;1.22010;1.22110;7831
1.22110;1.22620;1.22010;1.22500;6859
1.22500;1.22560;1.21850;1.22160;7734
1.22150;1.22710;1.21910;1.22560;11164
1.22560;1.22650;1.21740;1.21950;13603
1.21950;1.22620;1.21850;1.22210;12485
1.22220;1.22550;1.22100;1.22490;7226
1.22490;1.23060;1.22250;1.22930;6735
1.22930;1.23170;1.22760;1.23150;6011
1.23160;1.23250;1.22660;1.22830;11811
1.22830;1.22870;1.22320;1.22520;11480
1.22500;1.22520;1.21520;1.21680;12833
1.21680;1.21900;1.21520;1.21620;6159
1.21610;1.21830;1.21570;1.21790;5487
1.21790;1.21840;1.21620;1.21780;4351
1.21770;1.22140;1.21720;1.21860;8523
1.21860;1.21880;1.20210;1.20500;16397
1.20490;1.20760;1.19710;1.20050;13913
1.20050;1.20070;1.19550;1.19670;6626
1.19470;1.19650;1.18760;1.18870;8236
1.18860;1.19370;1.18770;1.19190;6855
1.19190;1.19770;1.19060;1.19760;12007
1.19770;1.19900;1.19180;1.19460;12022
1.19460;1.19730;1.19240;1.19390;11548
1.19380;1.19450;1.19120;1.19160;7230
1.19160;1.19630;1.19150;1.19510;6278
1.19520;1.19810;1.19430;1.19710;6464
1.19710;1.19800;1.19020;1.19100;11469
1.19090;1.19560;1.19070;1.19280;10838
1.19270;1.20070;1.19140;1.19310;14295
1.19320;1.19770;1.19210;1.19640;7478
1.19630;1.19760;1.19320;1.19500;3484
1.19500;1.19550;1.19240;1.19430;4338
1.19420;1.19770;1.19390;1.19680;8196
1.19690;1.20440;1.19610;1.20370;11495
1.20370;1.20710;1.20020;1.20140;11823
1.20130;1.20200;1.19730;1.19840;8173
1.19830;1.19910;1.19560;1.19790;5421
1.19780;1.20620;1.19620;1.20600;7456
1.20620;1.20850;1.20080;1.20690;11887
1.20700;1.21300;1.20260;1.21280;13506
1.21280;1.21330;1.20770;1.21120;11570
1.21110;1.21400;1.20920;1.21070;7328
1.21070;1.21460;1.21000;1.21040;5741
1.21040;1.21170;1.20930;1.21130;5523
1.21130;1.21390;1.20910;1.21260;10486
1.21270;1.21500;1.20790;1.21160;11875
1.21150;1.21280;1.20450;1.20620;11293
1.20620;1.21130;1.20600;1.21110;4680
1.21170;1.22060;1.21150;1.21710;7063
1.21720;1.21870;1.21680;1.21850;4622
1.21860;1.22560;1.21630;1.22480;10358
1.22490;1.22720;1.22160;1.22380;8800
1.22370;1.22950;1.22270;1.22270;9941
1.22270;1.22550;1.22070;1.22130;5810
1.22110;1.22300;1.21940;1.22040;5311
1.22050;1.22240;1.22000;1.22120;5291
1.22120;1.22460;1.21670;1.22430;11752
1.22440;1.23020;1.22430;1.22880;11883
1.22890;1.23480;1.22630;1.23370;10999
1.23370;1.23470;1.23180;1.23230;6062
1.23220;1.23230;1.23080;1.23150;3767
1.23140;1.23390;1.23080;1.23270;4852
1.23280;1.23520;1.22740;1.23010;10767
1.23010;1.23170;1.22550;1.23160;10533
1.23170;1.23360;1.22940;1.23170;9427
1.23170;1.23290;1.22960;1.22990;5471
1.22980;1.23120;1.22600;1.22680;4884
1.22670;1.22810;1.22560;1.22760;5294
1.22770;1.23930;1.22420;1.23860;12221
1.23860;1.24070;1.23560;1.23970;10593
1.23960;1.24110;1.23390;1.23880;10461
1.23880;1.23980;1.23640;1.23800;5417
1.23790;1.23960;1.23760;1.23850;3066
1.23860;1.24120;1.23830;1.23980;5547
1.23990;1.24150;1.23670;1.23780;8769
1.23770;1.23840;1.23570;1.23610;8647
1.23610;1.23930;1.23530;1.23600;7632
1.23600;1.23900;1.23580;1.23860;2914
1.24280;1.24370;1.23680;1.23900;7335
1.23900;1.24660;1.23900;1.24530;4998
1.24570;1.24610;1.23910;1.23930;9201
1.23920;1.24090;1.23490;1.23890;8756
1.23890;1.23970;1.23160;1.23250;8874
1.23240;1.23350;1.23040;1.23230;5927
1.23230;1.23520;1.22980;1.23140;6354
1.23140;1.23140;1.22840;1.22900;6569
1.22900;1.23260;1.22700;1.22710;10054
1.22700;1.23000;1.22510;1.22880;9584
1.22880;1.23160;1.22620;1.23000;9998
1.23010;1.23010;1.22610;1.22680;5907
1.22670;1.22770;1.22440;1.22670;5175
1.22670;1.22730;1.22580;1.22610;4629
1.22610;1.23040;1.22540;1.22790;9362
1.22790;1.22950;1.22250;1.22370;9727
1.22360;1.22740;1.22090;1.22710;10476
1.22710;1.23420;1.22710;1.23100;8465
1.23100;1.23380;1.22970;1.23310;4846
1.23310;1.23500;1.23270;1.23280;5058
1.23280;1.23460;1.22620;1.22810;9225
1.22810;1.23190;1.22620;1.22950;10148
1.22960;1.23860;1.22950;1.23590;12577
1.23590;1.23590;1.23220;1.23280;5886
1.23270;1.23370;1.22970;1.23250;5229
1.23240;1.23300;1.23030;1.23230;5190
1.23230;1.23490;1.22540;1.22680;9355
1.22680;1.23180;1.22590;1.22970;9934
1.22970;1.23930;1.22810;1.23830;12219
1.23830;1.23920;1.23680;1.23680;5248
1.23790;1.23960;1.23680;1.23770;4595
1.23770;1.23860;1.23730;1.23800;4227
1.23810;1.23810;1.23450;1.23600;9290
1.23590;1.23650;1.23210;1.23280;9449
1.23270;1.23430;1.22650;1.22790;11532
1.22780;1.22940;1.22690;1.22790;5045
1.22800;1.22900;1.22710;1.22860;3562
1.22860;1.22860;1.22510;1.22600;5698
1.22590;1.22590;1.21760;1.21920;11364
1.21920;1.22160;1.21660;1.21830;10259
1.21820;1.22080;1.21490;1.21960;11270
1.21970;1.22130;1.21770;1.21890;6750
1.21880;1.22030;1.21660;1.21990;5656
1.21990;1.22220;1.21950;1.22120;5531
1.22120;1.22820;1.22050;1.22740;11263
1.22750;1.23020;1.22300;1.22570;11918
1.22580;1.22970;1.22460;1.22650;10787
1.22640;1.22670;1.22250;1.22320;7136
1.22320;1.22410;1.21930;1.22010;6761
1.22000;1.22320;1.21990;1.22170;6123
1.22180;1.23120;1.21960;1.22900;11740
1.22920;1.24230;1.22920;1.24220;12677
1.24220;1.24840;1.24130;1.24790;13282
1.24800;1.25380;1.24630;1.25170;7801
1.25170;1.25290;1.25010;1.25120;7305
1.25120;1.25220;1.24860;1.24910;5057
1.24910;1.25320;1.24830;1.25170;9621
1.25170;1.26100;1.25020;1.25860;12830
1.25860;1.26020;1.25300;1.25420;10192
1.25410;1.25680;1.25280;1.25650;3760
1.25550;1.25610;1.25200;1.25310;3166
1.25310;1.25480;1.25300;1.25380;3288
1.25380;1.25560;1.25230;1.25280;5692
1.25280;1.25350;1.25100;1.25180;5463
1.25180;1.25400;1.25130;1.25370;3817
1.25380;1.25450;1.25350;1.25380;1871
1.25370;1.25440;1.24790;1.25050;6062
1.25040;1.25560;1.25000;1.25390;6421
1.25400;1.26060;1.25360;1.25860;10317
1.25860;1.26010;1.25650;1.25790;9143
1.25790;1.26610;1.25750;1.26250;10598
1.26250;1.26330;1.26140;1.26250;5191
1.26260;1.26280;1.25960;1.26080;4948
1.26070;1.26140;1.25760;1.25830;5390
1.25830;1.26000;1.25580;1.25690;8871
1.25680;1.26080;1.25530;1.25990;9654
1.26000;1.26470;1.25860;1.26450;10344
1.26450;1.26620;1.26280;1.26300;5512
1.26300;1.26860;1.26200;1.26660;5931
1.26670;1.26760;1.26460;1.26570;5059
1.26560;1.26660;1.26340;1.26600;8005
1.26600;1.26990;1.26420;1.26850;9475
1.26860;1.26880;1.26520;1.26710;8873
1.26700;1.27090;1.26640;1.26920;5147
1.26920;1.27010;1.26740;1.26800;4338
1.26800;1.26930;1.26790;1.26810;4237
1.26810;1.27210;1.26610;1.26710;8492
1.26710;1.26830;1.26090;1.26210;8684
1.26200;1.26480;1.26180;1.26400;7101
1.26410;1.26470;1.26360;1.26400;2768
1.26410;1.26450;1.25880;1.25910;4297
1.25900;1.26070;1.25870;1.25940;3234
1.25950;1.25990;1.25560;1.25670;8131
1.25670;1.25870;1.25510;1.25730;6399
1.25730;1.25970;1.25610;1.25910;7574
1.25910;1.25970;1.25850;1.25880;3973
1.25890;1.26120;1.25860;1.26010;3632
1.26020;1.26020;1.25860;1.25870;3483
1.25870;1.25900;1.25230;1.25880;10648
1.25890;1.26460;1.25650;1.26430;8823
1.26430;1.27370;1.26430;1.27070;9894
1.27070;1.27360;1.26910;1.27260;5129
1.27270;1.27270;1.27010;1.27100;4492
1.27090;1.27320;1.27040;1.27060;3193
1.27060;1.27340;1.26910;1.27050;8715
1.27050;1.27270;1.26820;1.27070;9254
1.27080;1.27760;1.27010;1.27500;8598
1.27500;1.27500;1.27260;1.27410;5942
1.27420;1.27440;1.27100;1.27250;3834
1.27240;1.27630;1.27190;1.27400;8962
1.27400;1.28010;1.27160;1.27910;16902
1.27920;1.28900;1.27810;1.28800;18457
1.28800;1.29150;1.28540;1.28910;17580
1.28910;1.29530;1.28860;1.29300;12877
1.29310;1.29360;1.29080;1.29190;9210
1.29190;1.29280;1.29030;1.29050;4112
1.29040;1.29850;1.28900;1.29770;9211
1.29770;1.30050;1.29520;1.29600;10534
1.29600;1.29610;1.29160;1.29360;10139
1.29350;1.29530;1.29220;1.29290;3468
1.29060;1.29170;1.28830;1.28980;4313
1.28970;1.29180;1.28960;1.29040;3773
1.29050;1.29900;1.28710;1.29600;9732
1.29600;1.29710;1.29310;1.29640;7393
1.29650;1.29820;1.29420;1.29430;7940
1.29430;1.29650;1.29330;1.29460;4119
1.29460;1.29590;1.29260;1.29440;4050
1.29440;1.29890;1.29440;1.29870;4370
1.29870;1.30260;1.29300;1.29390;10610
1.29390;1.29420;1.28390;1.28830;10959
1.28820;1.29200;1.28710;1.29110;8219
1.29110;1.29110;1.28770;1.28910;4579
1.28900;1.29060;1.28830;1.28960;4882
1.28970;1.28970;1.28740;1.28870;4079
1.28860;1.29110;1.28180;1.28260;9810
1.28260;1.28360;1.27920;1.28050;8615
1.28040;1.28290;1.27910;1.28130;8618
1.28130;1.28200;1.27320;1.27530;7645
1.27520;1.27700;1.27370;1.27660;5147
1.27660;1.27850;1.27630;1.27780;5009
1.27790;1.28510;1.27420;1.28280;11211
1.28280;1.28940;1.28240;1.28940;10181
1.28950;1.29300;1.28830;1.29040;8671
1.29040;1.29090;1.28800;1.28870;4460
1.28860;1.29160;1.28850;1.28870;4768
1.28880;1.29120;1.28610;1.28810;4164
1.28800;1.29630;1.28590;1.29380;9628
1.29390;1.29470;1.27930;1.28200;10193
1.28200;1.29070;1.28050;1.28950;12966
1.28970;1.29290;1.28800;1.29080;4249
1.28950;1.29410;1.28760;1.29300;5399
1.29310;1.29420;1.29040;1.29090;4328
1.29090;1.29570;1.28890;1.29050;8297
1.29050;1.29470;1.28910;1.29400;8752
1.29410;1.30020;1.29250;1.29890;9605
1.29890;1.30040;1.29840;1.29870;3839
1.29860;1.30100;1.29780;1.30030;3707
1.30040;1.30170;1.29920;1.30100;4857
1.30100;1.30200;1.29630;1.29830;10301
1.29830;1.30440;1.29810;1.29950;10679
1.29950;1.30080;1.29510;1.29830;9235
1.29830;1.30070;1.29790;1.29990;4156
1.29990;1.30020;1.29660;1.29720;4505
1.29720;1.30150;1.29720;1.30050;4974
1.30060;1.30410;1.29870;1.30050;9661
1.30050;1.30210;1.29740;1.30120;9937
1.30120;1.30280;1.29870;1.29930;8446
1.29920;1.30000;1.29690;1.29870;4763
1.29880;1.30030;1.29780;1.29900;3785
1.29910;1.30150;1.29870;1.30090;3828
1.30090;1.30820;1.30060;1.30770;9799
1.30770;1.31050;1.30590;1.30760;8584
1.30760;1.31030;1.30590;1.30910;9449
1.30910;1.30960;1.30670;1.30800;5345
1.30790;1.30790;1.30470;1.30660;4192
1.30660;1.30780;1.30520;1.30670;4552
1.30660;1.30920;1.29860;1.29870;10426
1.29870;1.30570;1.29800;1.30190;10608
1.30190;1.30690;1.30090;1.30540;8716
1.30530;1.30640;1.30260;1.30500;3815
1.30610;1.30850;1.30530;1.30720;3374
1.30720;1.30870;1.30720;1.30790;3776
1.30800;1.30870;1.30560;1.30670;8427
1.30670;1.31460;1.30630;1.31400;8834
1.31400;1.31930;1.31330;1.31720;8123
1.31730;1.31840;1.31670;1.31750;3604
1.31740;1.31800;1.31640;1.31690;3015
1.31670;1.31770;1.31510;1.31510;3660
1.31510;1.32450;1.31470;1.32450;9624
1.32450;1.32600;1.32010;1.32020;9619
1.32020;1.32390;1.31830;1.32210;7086
1.32220;1.32330;1.32190;1.32260;2838
1.32260;1.32380;1.32160;1.32290;2972
1.32290;1.32320;1.32040;1.32060;3875
1.32050;1.32320;1.31840;1.31980;8549
1.31970;1.32310;1.31910;1.32130;7808
1.32130;1.32140;1.31310;1.31400;8282
1.31400;1.31720;1.31400;1.31530;3782
1.31550;1.31740;1.31530;1.31570;3858
1.31560;1.31680;1.31440;1.31610;3601
1.31620;1.32100;1.31180;1.32100;9586
1.32110;1.32340;1.31580;1.31620;9516
1.31610;1.31840;1.31340;1.31840;6479
1.31850;1.31950;1.31710;1.31840;2985
1.31840;1.31880;1.31750;1.31770;3648
1.31770;1.31940;1.31760;1.31890;3131
1.31900;1.32020;1.31660;1.31840;6297
1.31830;1.33180;1.31570;1.33130;10305
1.33140;1.33320;1.32650;1.32840;8104
1.32830;1.32960;1.32730;1.32780;3023
1.32880;1.32900;1.32760;1.32810;2632
1.32800;1.32860;1.32730;1.32840;1931
1.32850;1.33060;1.32690;1.32800;6719
1.32800;1.32810;1.32280;1.32420;6802
1.32410;1.32530;1.32160;1.32260;5892
1.32260;1.32340;1.32200;1.32240;2955
1.32240;1.32300;1.31800;1.31910;3816
1.31910;1.31920;1.31360;1.31550;5170
1.31540;1.31830;1.31450;1.31560;7453
1.31560;1.31670;1.30940;1.30990;8504
1.30990;1.31150;1.30740;1.31000;7129
1.31010;1.32250;1.31010;1.31730;8201
1.31750;1.31860;1.30890;1.31120;5280
1.31100;1.31250;1.30830;1.30950;3871
1.30950;1.30980;1.30170;1.30240;10985
1.30240;1.30300;1.29480;1.29670;11089
1.29660;1.29750;1.28630;1.28650;11257
1.28650;1.28930;1.28300;1.28440;5668
1.28440;1.28860;1.28300;1.28620;5615
1.28630;1.29180;1.28620;1.29150;4478
1.29150;1.29310;1.28040;1.28130;10659
1.28120;1.28520;1.27800;1.28290;10909
1.28290;1.28720;1.28180;1.28260;9628
1.28260;1.28380;1.28210;1.28260;4008
1.28260;1.28450;1.28240;1.28370;3911
1.28380;1.28760;1.28370;1.28690;4300
1.28710;1.29050;1.28230;1.28250;10437
1.28240;1.28370;1.27770;1.28240;10905
1.28240;1.28240;1.27520;1.27760;8981
1.27750;1.27760;1.27490;1.27530;3132
1.27660;1.27730;1.27340;1.27660;4780
1.27660;1.27970;1.27660;1.27860;4118
1.27850;1.28330;1.27770;1.28050;9347
1.28060;1.28700;1.27990;1.28170;9728
1.28160;1.28590;1.28100;1.28240;7203
1.28250;1.28290;1.28050;1.28220;3705
1.28210;1.28450;1.28040;1.28330;4777
1.28340;1.28640;1.28310;1.28570;4897
1.28570;1.29150;1.28250;1.28770;10586
1.28770;1.29020;1.28520;1.28760;9286
1.28760;1.28990;1.28340;1.28920;8664
1.28920;1.28920;1.28730;1.28780;3241
1.28780;1.28790;1.28410;1.28490;4625
1.28490;1.28530;1.28340;1.28380;4251
1.28370;1.29070;1.28230;1.28990;9384
1.29010;1.29210;1.28650;1.28810;8988
1.28810;1.28850;1.28430;1.28770;7421
1.28770;1.28810;1.28440;1.28530;4229
1.28520;1.28550;1.27820;1.28070;6001
1.28060;1.28130;1.27810;1.28130;5600
1.28130;1.28410;1.27720;1.28160;10655
1.28160;1.29010;1.28160;1.28770;10579
1.28780;1.28920;1.27920;1.28150;10978
1.28150;1.28340;1.27930;1.28150;4196
1.28170;1.28190;1.27920;1.28070;4913
1.28060;1.28150;1.27960;1.27980;4089
1.27980;1.28310;1.27080;1.27200;11088
1.27190;1.27200;1.26770;1.26860;10823
1.26850;1.27120;1.26630;1.27100;7878
1.27110;1.27160;1.27020;1.27110;2879
1.27040;1.27180;1.26890;1.27180;3798
1.27180;1.27220;1.27070;1.27110;4111
1.27100;1.27280;1.26810;1.27010;9042
1.27010;1.27240;1.26830;1.27160;7492
1.27160;1.27170;1.26470;1.26710;8911
1.26710;1.26820;1.26460;1.26460;3436
1.26470;1.26560;1.26200;1.26330;5626
1.26320;1.26490;1.26240;1.26390;4712
1.26390;1.26570;1.26040;1.26040;10260
1.26040;1.26380;1.25870;1.26340;10160
1.26350;1.27150;1.26170;1.26800;10165
1.26800;1.26830;1.26160;1.26310;5470
1.26310;1.26610;1.26280;1.26520;4647
1.26520;1.26650;1.26280;1.26400;4794
1.26390;1.27240;1.26340;1.26540;11035
1.26540;1.26670;1.26090;1.26640;11383
1.26650;1.26760;1.26190;1.26550;9070
1.26550;1.26710;1.26480;1.26620;4091
1.26620;1.26780;1.26500;1.26690;4628
1.26700;1.27190;1.26700;1.27120;6252
1.27120;1.27440;1.26820;1.27080;10918
1.27080;1.27280;1.26660;1.27240;9228
1.27250;1.27630;1.26880;1.27090;9981
1.27080;1.27390;1.27010;1.27150;4121
1.27140;1.27150;1.26920;1.27090;4193
1.27090;1.27300;1.27060;1.27250;3640
1.27250;1.27360;1.26940;1.27160;8560
1.27150;1.27400;1.26970;1.27210;9261
1.27210;1.27760;1.26810;1.27310;10644
1.27320;1.27630;1.27280;1.27610;3340
1.27640;1.27640;1.27340;1.27540;3597
1.27530;1.27530;1.27270;1.27350;3586
1.27350;1.27450;1.27130;1.27190;6825
1.27180;1.27210;1.26870;1.27050;7037
1.27040;1.27040;1.26620;1.26710;6306
1.26700;1.26720;1.26580;1.26630;3474
1.26630;1.26710;1.26330;1.26460;4862
1.26440;1.26620;1.26360;1.26440;4207
1.26440;1.26940;1.26250;1.26920;9567
1.26920;1.27350;1.26650;1.27200;9517
1.27210;1.27410;1.26810;1.26960;9133
1.26960;1.27000;1.26610;1.26890;5413
1.26890;1.26890;1.26630;1.26790;3856
1.26790;1.27140;1.26730;1.27140;4134
1.27150;1.28000;1.27010;1.27880;10468
1.27870;1.28530;1.27850;1.28400;7721
1.28410;1.28500;1.27920;1.28040;5976
1.28030;1.28110;1.27920;1.28020;2778
1.28010;1.28130;1.27930;1.27990;4143
1.27980;1.27990;1.27850;1.27940;3441
1.27930;1.28360;1.27760;1.28330;7316
1.28340;1.28470;1.27950;1.28130;6720
1.28130;1.28360;1.27960;1.28120;5452
1.28110;1.28300;1.28030;1.28240;2343
1.28240;1.28290;1.28110;1.28270;2752
1.28270;1.28330;1.28130;1.28280;3234
1.28280;1.28430;1.28080;1.28400;5514
1.28400;1.28730;1.28160;1.28660;7511
1.28660;1.28920;1.28530;1.28840;5584
1.28850;1.28960;1.28770;1.28940;1811
1.28930;1.28960;1.28710;1.28900;2669
1.28900;1.29070;1.28830;1.29000;2530
1.29000;1.29150;1.28780;1.28900;5586
1.28890;1.28900;1.28660;1.28770;3200
1.28760;1.28920;1.28720;1.28720;2693
1.28710;1.28800;1.28700;1.28740;1260
1.28740;1.28750;1.27890;1.28160;6197
1.28150;1.28160;1.27870;1.28050;4844
1.28040;1.28120;1.27490;1.27550;8318
1.27550;1.27700;1.27350;1.27520;6605
1.27520;1.27560;1.26990;1.27140;6053
1.27130;1.27160;1.26770;1.26820;3465
1.26820;1.26980;1.26750;1.26900;4147
1.26910;1.27190;1.26860;1.27180;3958
1.27180;1.27310;1.26590;1.26810;10695
1.26800;1.27400;1.26750;1.27270;10360
1.27270;1.27610;1.27230;1.27280;8513
1.27300;1.27400;1.27080;1.27240;3780
1.27230;1.27410;1.27160;1.27250;3988
1.27250;1.27300;1.26890;1.26930;4049
1.26920;1.27340;1.26640;1.27140;10815
1.27150;1.27650;1.27080;1.27440;8895
1.27440;1.27460;1.26860;1.26910;7679
1.26910;1.27070;1.26910;1.26960;3121
1.26970;1.27000;1.26520;1.26570;4015
1.26560;1.26910;1.26430;1.26830;4762
1.26840;1.27450;1.26710;1.27160;9769
1.27160;1.27360;1.26860;1.27050;8063
1.27050;1.27430;1.26910;1.27130;7131
1.27130;1.27280;1.26750;1.26790;3123
1.27040;1.27930;1.27040;1.27810;5230
1.27820;1.28070;1.27800;1.27940;4856
1.27950;1.28330;1.27940;1.28010;9177
1.28010;1.28440;1.27930;1.28260;8990
1.28260;1.28910;1.28250;1.28740;7666
1.28740;1.28820;1.28630;1.28760;3727
1.28750;1.28780;1.28440;1.28690;3993
1.28690;1.28890;1.28650;1.28710;4187
1.28710;1.29080;1.28290;1.28370;11883
1.28360;1.28880;1.28320;1.28840;9211
1.28840;1.30310;1.28750;1.30180;11166
1.30190;1.30260;1.29850;1.29870;4572
1.29870;1.30210;1.29780;1.29850;5934
1.29840;1.29960;1.29530;1.29920;7116
1.29930;1.30120;1.29600;1.29780;10725
1.29770;1.30130;1.29590;1.29910;11273
1.29930;1.30350;1.29840;1.30180;9315
1.30180;1.30210;1.29980;1.30120;3650
1.30120;1.30190;1.29870;1.30020;4367
1.30010;1.30030;1.29750;1.29860;4792
1.29860;1.30820;1.29780;1.30800;10810
1.30800;1.31080;1.30480;1.30660;11676
1.30650;1.31150;1.30590;1.30760;8100
1.30770;1.30880;1.30720;1.30740;3515
1.30740;1.30800;1.30610;1.30770;3315
1.30770;1.31450;1.30760;1.31360;5535
1.31360;1.31570;1.31160;1.31310;9567
1.31310;1.31310;1.30390;1.30770;13111
1.30760;1.30760;1.30190;1.30480;8231
1.30480;1.30520;1.30360;1.30480;2395
1.30500;1.30730;1.30340;1.30720;2842
1.30730;1.30830;1.30660;1.30780;3835
1.30770;1.31190;1.30670;1.30940;10308
1.30950;1.30990;1.30290;1.30560;9610
1.30540;1.30940;1.30540;1.30650;6894
1.30650;1.30690;1.30500;1.30620;3279
1.30610;1.30960;1.30570;1.30890;3176
1.30900;1.30960;1.30810;1.30910;3260
1.30910;1.31480;1.30640;1.31380;10407
1.31390;1.31450;1.31090;1.31340;9091
1.31330;1.31400;1.31180;1.31330;6640
1.31340;1.32810;1.31100;1.32490;9586
1.32490;1.33100;1.32470;1.32890;5482
1.32890;1.33120;1.32860;1.32920;4791
1.32930;1.33900;1.32680;1.33730;12438
1.33730;1.34380;1.33590;1.34180;10607
1.34190;1.34220;1.33520;1.33780;10025
1.33780;1.34120;1.33720;1.33990;4640
1.33990;1.34080;1.33820;1.33940;3163
1.33940;1.34050;1.33870;1.33960;3335
